11828
11931
13314
12909
13575
13203
14433
13255
13436
14290
13631
13614
13960
10969
13409
14415
15232
15104
16454
15419
15033
15866
14391
15084
15027
14378
16071
15711
16363
17010
17887
17108
15879
17337
15973
15332
14494
13869
17132
16775
17824
18143
18385
17527
17281
17281
16778
17581
17424
15207
16992
16832
16988
17259
17680
16477
17301
16908
16469
17733
16891
14890
16978
16441
17522
17265
18132
14846
16921
16461
16179
16811
16283
15490
17090
16746
17771
18062
18309
17056
16368
17127
15773
16104
